Cluster	Name	GO terms	GO source	Description (Direct description or transfer from target)
2	Zm00001d014957	GO:0002181 cytoplasmic translation		
2	Zm00001d014957	GO:0048646 anatomical structure formation involved in morphogenesis		
2	Zm00001d014957	GO:0005794 Golgi apparatus		
2	Zm00001d014957	GO:0008283 cell proliferation		
2	Zm00001d014957	GO:0008017 microtubule binding		
2	Zm00001d014957	GO:0048768 root hair cell tip growth		
2	Zm00001d014957	GO:0046686 response to cadmium ion		
2	Zm00001d014957	GO:0090333 regulation of stomatal closure		
2	Zm00001d014957	GO:0001558 regulation of cell growth		
2	Zm00001d014957	GO:0019904 protein domain specific binding		
2	Zm00001d014957	GO:0005886 plasma membrane		
2	Zm00001d014957	GO:0035295 tube development		
2	Zm00001d014957	GO:0090406 pollen tube		
2	Zm00001d014957	GO:0009506 plasmodesma		
2	Zm00001d014957	GO:0009507 chloroplast		
2	Zm00001d014957	GO:0043234 protein complex		
2	Zm00001d014957	GO:0005840 ribosome		
2	Zm00001d014957	GO:0009819 drought recovery		
2	Zm00001d014957	GO:0009913 epidermal cell differentiation		
2	Zm00001d014957	GO:0005829 cytosol		
2	Zm00001d014957	GO:0040014 regulation of multicellular organism growth		
2	Zm00001d014957	GO:0048527 lateral root development		
2	Zm00001d006296	GO:0006450 regulation of translational fidelity	 --- 	 --- 
2	Zm00001d006296	GO:0004818 glutamate-tRNA ligase activity		
2	Zm00001d006296	GO:0005829 cytosol		
2	Zm00001d006296	GO:0006438 valyl-tRNA aminoacylation		
2	Zm00001d006296	GO:0005739 mitochondrion		
2	Zm00001d006296	GO:0009793 embryo development ending in seed dormancy		
2	Zm00001d006296	GO:0002161 aminoacyl-tRNA editing activity		
2	Zm00001d006296	GO:0004832 valine-tRNA ligase activity		
2	Zm00001d006296	GO:0022008 neurogenesis		
2	Zm00001d006296	GO:0005524 ATP binding		
2	Zm00001d006296	GO:0009507 chloroplast		
2	Zm00001d021511	GO:0044710 single-organism metabolic process	 --- 	 --- 
2	Zm00001d021511	GO:0005730 nucleolus		
2	Zm00001d021511	GO:0022625 cytosolic large ribosomal subunit		
2	Zm00001d021511	GO:0005774 vacuolar membrane		
2	Zm00001d021511	GO:0003735 structural constituent of ribosome		
2	Zm00001d021511	GO:0065007 biological regulation		
2	Zm00001d021511	GO:0003723 RNA binding		
2	Zm00001d021511	GO:0005886 plasma membrane		
2	Zm00001d021511	GO:0002181 cytoplasmic translation		
2	Zm00001d053003	GO:0016070 RNA metabolic process	 --- 	 --- 
2	Zm00001d053003	GO:0006007 glucose catabolic process		
2	Zm00001d053003	GO:0030154 cell differentiation		
2	Zm00001d053003	GO:0009892 negative regulation of metabolic process		
2	Zm00001d053003	GO:0007399 nervous system development		
2	Zm00001d053003	GO:0060255 regulation of macromolecule metabolic process		
2	Zm00001d053003	GO:0005829 cytosol		
2	Zm00001d053003	GO:0016020 membrane		
2	Zm00001d053003	GO:0050794 regulation of cellular process		
2	Zm00001d053003	GO:0098609 cell-cell adhesion		
2	Zm00001d053003	GO:0043229 intracellular organelle		
2	Zm00001d053003	GO:0005911 cell-cell junction		
2	Zm00001d053003	GO:0042995 cell projection		
2	Zm00001d053003	GO:0006413 translational initiation		
2	Zm00001d053003	GO:0044822 poly(A) RNA binding		
2	Zm00001d053003	GO:0003743 translation initiation factor activity		
2	Zm00001d053003			
3	Zm00001d037603	GO:0022625 cytosolic large ribosomal subunit	 --- 	 --- 
3	Zm00001d037603	GO:0009220 pyrimidine ribonucleotide biosynthetic process		
3	Zm00001d037603	GO:0005774 vacuolar membrane		
3	Zm00001d037603	GO:0003735 structural constituent of ribosome		
3	Zm00001d037603	GO:0005488 binding		
3	Zm00001d037603	GO:0005886 plasma membrane		
3	Zm00001d037603	GO:0006412 translation		
3	Zm00001d037603	GO:0009506 plasmodesma		
3	Zm00001d037603	GO:0009507 chloroplast		
3	Zm00001d020450	GO:0044710 single-organism metabolic process	 --- 	 --- 
3	Zm00001d020450	GO:0040007 growth		
3	Zm00001d020450	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d020450	GO:0005730 nucleolus		
3	Zm00001d020450	GO:0042254 ribosome biogenesis		
3	Zm00001d020450	GO:0005774 vacuolar membrane		
3	Zm00001d020450	GO:0003735 structural constituent of ribosome		
3	Zm00001d020450	GO:0009792 embryo development ending in birth or egg hatching		
3	Zm00001d020450	GO:0003723 RNA binding		
3	Zm00001d020450	GO:0005886 plasma membrane		
3	Zm00001d020450	GO:0001510 RNA methylation		
3	Zm00001d020450	GO:0006412 translation		
3	Zm00001d020450	GO:0050789 regulation of biological process		
3	Zm00001d020450	GO:0009507 chloroplast		
3	Zm00001d052075	GO:0042273 ribosomal large subunit biogenesis	 --- 	 --- 
3	Zm00001d052075	GO:0003735 structural constituent of ribosome		
3	Zm00001d052075	GO:0044710 single-organism metabolic process		
3	Zm00001d052075	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d052075	GO:0016020 membrane		
3	Zm00001d052075	GO:0042256 mature ribosome assembly		
3	Zm00001d052075	GO:0090304 nucleic acid metabolic process		
3	Zm00001d052075	GO:0002181 cytoplasmic translation		
3	Zm00001d041727	GO:0044710 single-organism metabolic process	 --- 	 --- 
3	Zm00001d041727	GO:0032501 multicellular organismal process		
3	Zm00001d041727	GO:0022627 cytosolic small ribosomal subunit		
3	Zm00001d041727	GO:0005634 nucleus		
3	Zm00001d041727	GO:0042256 mature ribosome assembly		
3	Zm00001d041727	GO:0003735 structural constituent of ribosome		
3	Zm00001d041727	GO:0065007 biological regulation		
3	Zm00001d041727	GO:0008270 zinc ion binding		
3	Zm00001d041727	GO:0003677 DNA binding		
3	Zm00001d041727	GO:0006412 translation		
3	Zm00001d041727	GO:0003723 RNA binding		
3	Zm00001d024511	GO:0005794 Golgi apparatus	 --- 	 --- 
3	Zm00001d024511	GO:0044710 single-organism metabolic process		
3	Zm00001d024511	GO:0022627 cytosolic small ribosomal subunit		
3	Zm00001d024511	GO:0006281 DNA repair		
3	Zm00001d024511	GO:0005730 nucleolus		
3	Zm00001d024511	GO:0003684 damaged DNA binding		
3	Zm00001d024511	GO:0008534 oxidized purine nucleobase lesion DNA N-glycosylase activity		
3	Zm00001d024511	GO:0005774 vacuolar membrane		
3	Zm00001d024511	GO:0003735 structural constituent of ribosome		
3	Zm00001d024511	GO:0003723 RNA binding		
3	Zm00001d024511	GO:0005886 plasma membrane		
3	Zm00001d024511	GO:0001510 RNA methylation		
3	Zm00001d024511	GO:0002181 cytoplasmic translation		
3	Zm00001d024511	GO:0009651 response to salt stress		
3	Zm00001d024511	GO:0042256 mature ribosome assembly		
3	Zm00001d024511	GO:0050789 regulation of biological process		
3	Zm00001d024511	GO:0009506 plasmodesma		
3	Zm00001d024511	GO:0009507 chloroplast		
3	Zm00001d012878	GO:0005794 Golgi apparatus	 --- 	 --- 
3	Zm00001d012878	GO:0044710 single-organism metabolic process		
3	Zm00001d012878	GO:0022627 cytosolic small ribosomal subunit		
3	Zm00001d012878	GO:0005730 nucleolus		
3	Zm00001d012878	GO:0005886 plasma membrane		
3	Zm00001d012878	GO:0042256 mature ribosome assembly		
3	Zm00001d012878	GO:0003735 structural constituent of ribosome		
3	Zm00001d012878	GO:0001510 RNA methylation		
3	Zm00001d012878	GO:0019843 rRNA binding		
3	Zm00001d012878	GO:0006412 translation		
3	Zm00001d012878	GO:0009507 chloroplast		
3	Zm00001d015375	GO:0044710 single-organism metabolic process	 --- 	 --- 
3	Zm00001d015375	GO:0005730 nucleolus		
3	Zm00001d015375	GO:0016020 membrane		
3	Zm00001d015375	GO:0003735 structural constituent of ribosome		
3	Zm00001d015375	GO:0010229 inflorescence development		
3	Zm00001d015375	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d015375	GO:0009908 flower development		
3	Zm00001d015375	GO:0006412 translation		
3	Zm00001d015375	GO:0009506 plasmodesma		
3	Zm00001d017092	GO:0009207 purine ribonucleoside triphosphate catabolic process	 --- 	 --- 
3	Zm00001d017092	GO:0009941 chloroplast envelope		
3	Zm00001d017092	GO:0048046 apoplast		
3	Zm00001d017092	GO:0042335 cuticle development		
3	Zm00001d017092	GO:0046039 GTP metabolic process		
3	Zm00001d017092	GO:0005730 nucleolus		
3	Zm00001d017092	GO:0009570 chloroplast stroma		
3	Zm00001d017092	GO:0005829 cytosol		
3	Zm00001d017092	GO:0009154 purine ribonucleotide catabolic process		
3	Zm00001d017092	GO:0003924 GTPase activity		
3	Zm00001d017092	GO:0018119 peptidyl-cysteine S-nitrosylation		
3	Zm00001d017092	GO:1901069 guanosine-containing compound catabolic process		
3	Zm00001d017092	GO:0009535 chloroplast thylakoid membrane		
3	Zm00001d017092	GO:0000038 very long-chain fatty acid metabolic process		
3	Zm00001d017092	GO:0003746 translation elongation factor activity		
3	Zm00001d017092	GO:0006414 translational elongation		
3	Zm00001d017092	GO:0009295 nucleoid		
3	Zm00001d017092	GO:0005525 GTP binding		
3	Zm00001d034790	GO:0044710 single-organism metabolic process	 --- 	 --- 
3	Zm00001d034790	GO:0022626 cytosolic ribosome		
3	Zm00001d034790	GO:0005730 nucleolus		
3	Zm00001d034790	GO:0019843 rRNA binding		
3	Zm00001d034790	GO:0003735 structural constituent of ribosome		
3	Zm00001d034790	GO:0005886 plasma membrane		
3	Zm00001d034790	GO:0006412 translation		
3	Zm00001d034790	GO:0009507 chloroplast		
3	Zm00001d043329	GO:0032502 developmental process	 --- 	 --- 
3	Zm00001d043329	GO:0000290 deadenylation-dependent decapping of nuclear-transcribed mRNA		
3	Zm00001d043329	GO:0016853 isomerase activity		
3	Zm00001d043329	GO:0006486 protein glycosylation		
3	Zm00001d043329	GO:0000932 cytoplasmic mRNA processing body		
3	Zm00001d043329	GO:0006412 translation		
3	Zm00001d043329	GO:0003723 RNA binding		
3	Zm00001d043329	GO:0050789 regulation of biological process		
3	Zm00001d043329	GO:0033962 cytoplasmic mRNA processing body assembly		
3	Zm00001d046449	GO:0009207 purine ribonucleoside triphosphate catabolic process	 --- 	 --- 
3	Zm00001d046449	GO:0006414 translational elongation		
3	Zm00001d046449	GO:0046039 GTP metabolic process		
3	Zm00001d046449	GO:0005730 nucleolus		
3	Zm00001d046449	GO:0005773 vacuole		
3	Zm00001d046449	GO:0009154 purine ribonucleotide catabolic process		
3	Zm00001d046449	GO:0003924 GTPase activity		
3	Zm00001d046449	GO:0005739 mitochondrion		
3	Zm00001d046449	GO:1901069 guanosine-containing compound catabolic process		
3	Zm00001d046449	GO:0005886 plasma membrane		
3	Zm00001d046449	GO:0046686 response to cadmium ion		
3	Zm00001d046449	GO:0003746 translation elongation factor activity		
3	Zm00001d046449	GO:0009507 chloroplast		
3	Zm00001d046449	GO:0005525 GTP binding		
3	Zm00001d005334	GO:0000187 activation of MAPK activity	 --- 	 --- 
3	Zm00001d005334	GO:0000184 nuclear-transcribed mRNA catabolic process, nonsense-mediated decay		
3	Zm00001d005334	GO:0019221 cytokine-mediated signaling pathway		
3	Zm00001d005334	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d005334	GO:0034138 toll-like receptor 3 signaling pathway		
3	Zm00001d005334	GO:0034134 toll-like receptor 2 signaling pathway		
3	Zm00001d005334	GO:0000084 mitotic S phase		
3	Zm00001d005334	GO:0019083 viral transcription		
3	Zm00001d005334	GO:0034130 toll-like receptor 1 signaling pathway		
3	Zm00001d005334	GO:0000080 mitotic G1 phase		
3	Zm00001d005334	GO:0008063 Toll signaling pathway		
3	Zm00001d005334	GO:0051437 positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition		
3	Zm00001d005334	GO:0042256 mature ribosome assembly		
3	Zm00001d005334	GO:0061418 regulation of transcription from RNA polymerase II promoter in response to hypoxia		
3	Zm00001d005334	GO:0000209 protein polyubiquitination		
3	Zm00001d005334	GO:0010008 endosome membrane		
3	Zm00001d005334	GO:0003735 structural constituent of ribosome		
3	Zm00001d005334	GO:0007254 JNK cascade		
3	Zm00001d005334	GO:0007219 Notch signaling pathway		
3	Zm00001d005334	GO:0000122 negative regulation of transcription from RNA polymerase II promoter		
3	Zm00001d005334	GO:0042981 regulation of apoptotic process		
3	Zm00001d005334	GO:0002479 antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent		
3	Zm00001d005334	GO:0075733 intracellular transport of virus		
3	Zm00001d005334	GO:0005654 nucleoplasm		
3	Zm00001d005334	GO:0042638 exogen		
3	Zm00001d005334	GO:0006367 transcription initiation from RNA polymerase II promoter		
3	Zm00001d005334	GO:0035666 TRIF-dependent toll-like receptor signaling pathway		
3	Zm00001d005334	GO:0030666 endocytic vesicle membrane		
3	Zm00001d005334	GO:0051436 negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle		
3	Zm00001d005334	GO:0043123 positive regulation of I-kappaB kinase/NF-kappaB signaling		
3	Zm00001d005334	GO:0050852 T cell receptor signaling pathway		
3	Zm00001d005334	GO:0051092 positive regulation of NF-kappaB transcription factor activity		
3	Zm00001d005334	GO:0031145 anaphase-promoting complex-dependent catabolic process		
3	Zm00001d005334	GO:0006614 SRP-dependent cotranslational protein targeting to membrane		
3	Zm00001d005334	GO:0008543 fibroblast growth factor receptor signaling pathway		
3	Zm00001d005334	GO:0006977 DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest		
3	Zm00001d005334	GO:0042059 negative regulation of epidermal growth factor receptor signaling pathway		
3	Zm00001d005334	GO:0034142 toll-like receptor 4 signaling pathway		
3	Zm00001d005334	GO:0001510 RNA methylation		
3	Zm00001d005334	GO:0048011 neurotrophin TRK receptor signaling pathway		
3	Zm00001d005334	GO:0005886 plasma membrane		
3	Zm00001d005334	GO:0030512 negative regulation of transforming growth factor beta receptor signaling pathway		
3	Zm00001d005334	GO:0016197 endosomal transport		
3	Zm00001d005334	GO:0002755 MyD88-dependent toll-like receptor signaling pathway		
3	Zm00001d005334	GO:0007220 Notch receptor processing		
3	Zm00001d005334	GO:0005730 nucleolus		
3	Zm00001d005334	GO:0070423 nucleotide-binding oligomerization domain containing signaling pathway		
3	Zm00001d005334	GO:0051351 positive regulation of ligase activity		
3	Zm00001d005334	GO:0051352 negative regulation of ligase activity		
3	Zm00001d005334	GO:0032480 negative regulation of type I interferon production		
3	Zm00001d005334	GO:0045944 positive regulation of transcription from RNA polymerase II promoter		
3	Zm00001d005334	GO:0006415 translational termination		
3	Zm00001d033147	GO:0003735 structural constituent of ribosome	 --- 	 --- 
3	Zm00001d033147	GO:0048467 gynoecium development		
3	Zm00001d033147	GO:0009734 auxin-activated signaling pathway		
3	Zm00001d033147	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d033147	GO:0005730 nucleolus		
3	Zm00001d033147	GO:1902626 assembly of large subunit precursor of preribosome		
3	Zm00001d033147	GO:0008270 zinc ion binding		
3	Zm00001d033147	GO:0005886 plasma membrane		
3	Zm00001d033147	GO:0001510 RNA methylation		
3	Zm00001d033147	GO:0009507 chloroplast		
3	Zm00001d033147	GO:0006412 translation		
3	Zm00001d033147	GO:0000027 ribosomal large subunit assembly		
3	Zm00001d013086	GO:0005794 Golgi apparatus	 --- 	 --- 
3	Zm00001d013086	GO:0044710 single-organism metabolic process		
3	Zm00001d013086	GO:0022627 cytosolic small ribosomal subunit		
3	Zm00001d013086	GO:0005730 nucleolus		
3	Zm00001d013086	GO:0005618 cell wall		
3	Zm00001d013086	GO:0005886 plasma membrane		
3	Zm00001d013086	GO:0042256 mature ribosome assembly		
3	Zm00001d013086	GO:0003735 structural constituent of ribosome		
3	Zm00001d013086	GO:0065007 biological regulation		
3	Zm00001d013086	GO:0001510 RNA methylation		
3	Zm00001d013086	GO:0005774 vacuolar membrane		
3	Zm00001d013086	GO:0006413 translational initiation		
3	Zm00001d013086	GO:0009506 plasmodesma		
3	Zm00001d013086	GO:0003729 mRNA binding		
3	Zm00001d036570	GO:0044710 single-organism metabolic process	 --- 	 --- 
3	Zm00001d036570	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d036570	GO:0016020 membrane		
3	Zm00001d036570	GO:0003735 structural constituent of ribosome		
3	Zm00001d036570	GO:0005488 binding		
3	Zm00001d036570	GO:0001510 RNA methylation		
3	Zm00001d036570	GO:0006412 translation		
3	Zm00001d047296	GO:0032502 developmental process	 --- 	 --- 
3	Zm00001d047296	GO:0003735 structural constituent of ribosome		
3	Zm00001d047296	GO:0044710 single-organism metabolic process		
3	Zm00001d047296	GO:0022627 cytosolic small ribosomal subunit		
3	Zm00001d047296	GO:0005730 nucleolus		
3	Zm00001d047296	GO:0005773 vacuole		
3	Zm00001d047296	GO:0016020 membrane		
3	Zm00001d047296	GO:0042256 mature ribosome assembly		
3	Zm00001d047296	GO:0000028 ribosomal small subunit assembly		
3	Zm00001d047296	GO:0005618 cell wall		
3	Zm00001d047296	GO:0001510 RNA methylation		
3	Zm00001d047296	GO:0042788 polysomal ribosome		
3	Zm00001d047296	GO:0006412 translation		
3	Zm00001d047296	GO:0009506 plasmodesma		
3	Zm00001d047296	GO:0051641 cellular localization		
3	Zm00001d021710	GO:0005844 polysome	 --- 	 --- 
3	Zm00001d021710	GO:0006413 translational initiation		
3	Zm00001d021710	GO:0080090 regulation of primary metabolic process		
3	Zm00001d021710	GO:0060255 regulation of macromolecule metabolic process		
3	Zm00001d021710	GO:0031326 regulation of cellular biosynthetic process		
3	Zm00001d021710	GO:0016281 eukaryotic translation initiation factor 4F complex		
3	Zm00001d021710	GO:0019898 extrinsic component of membrane		
3	Zm00001d021710	GO:0090304 nucleic acid metabolic process		
3	Zm00001d021710	GO:0003729 mRNA binding		
3	Zm00001d021710	GO:0009654 photosystem II oxygen evolving complex		
3	Zm00001d021710	GO:0005634 nucleus		
3	Zm00001d021710	GO:0003743 translation initiation factor activity		
3	Zm00001d007154	GO:0044710 single-organism metabolic process	 --- 	 --- 
3	Zm00001d007154	GO:0005730 nucleolus		
3	Zm00001d007154	GO:0001510 RNA methylation		
3	Zm00001d007154	GO:0003735 structural constituent of ribosome		
3	Zm00001d007154	GO:0005886 plasma membrane		
3	Zm00001d007154	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d007154	GO:0006412 translation		
3	Zm00001d007154	GO:0009506 plasmodesma		
3	Zm00001d011741	GO:0032502 developmental process	 --- 	 --- 
3	Zm00001d011741	GO:0005794 Golgi apparatus		
3	Zm00001d011741	GO:0044710 single-organism metabolic process		
3	Zm00001d011741	GO:0032501 multicellular organismal process		
3	Zm00001d011741	GO:0022627 cytosolic small ribosomal subunit		
3	Zm00001d011741	GO:0005730 nucleolus		
3	Zm00001d011741	GO:0005618 cell wall		
